id,session,category,office,name,url
1005704,2009,SENATE DISTRICTS,STATE SENATE 21,"LIU, CAROL",/Campaign/Candidates/Detail.aspx?session=2009&id=1005704
1005224,2009,SENATE DISTRICTS,STATE SENATE 22,"CEDILLO, GILBERT",/Campaign/Candidates/Detail.aspx?session=2009&id=1005224
1005757,2009,SENATE DISTRICTS,STATE SENATE 23,"PAVLEY, FRAN",/Campaign/Candidates/Detail.aspx?session=2009&id=1005757
1005525,2009,SENATE DISTRICTS,STATE SENATE 24,"ROMERO, GLORIA",/Campaign/Candidates/Detail.aspx?session=2009&id=1005525
1005448,2009,SENATE DISTRICTS,STATE SENATE 25,"WRIGHT, RODERICK ""ROD""",/Campaign/Candidates/Detail.aspx?session=2009&id=1005448
1317525,2009,SENATE DISTRICTS,STATE SENATE 26,"PRICE, CURREN D.",/Campaign/Candidates/Detail.aspx?session=2009&id=1317525
1005392,2009,SENATE DISTRICTS,STATE SENATE 27,"LOWENTHAL, ALAN",/Campaign/Candidates/Detail.aspx?session=2009&id=1005392
1005665,2009,SENATE DISTRICTS,STATE SENATE 28,"OROPEZA, JENNY",/Campaign/Candidates/Detail.aspx?session=2009&id=1005665
1005380,2009,SENATE DISTRICTS,STATE SENATE 29,"HUFF, ROBERT 'BOB'",/Campaign/Candidates/Detail.aspx?session=2009&id=1005380
1235391,2009,SENATE DISTRICTS,STATE SENATE 30,"CALDERON, RONALD",/Campaign/Candidates/Detail.aspx?session=2009&id=1235391
1233959,2009,SENATE DISTRICTS,STATE SENATE 31,"DUTTON, BOB",/Campaign/Candidates/Detail.aspx?session=2009&id=1233959
1005234,2009,SENATE DISTRICTS,STATE SENATE 32,"MC LEOD, GLORIA NEGRETE",/Campaign/Candidates/Detail.aspx?session=2009&id=1005234
1251751,2009,SENATE DISTRICTS,STATE SENATE 33,"WALTERS, MIMI",/Campaign/Candidates/Detail.aspx?session=2009&id=1251751
1004849,2009,SENATE DISTRICTS,STATE SENATE 34,"CORREA, LOU",/Campaign/Candidates/Detail.aspx?session=2009&id=1004849
1282258,2009,SENATE DISTRICTS,STATE SENATE 35,"HARMAN, TOM",/Campaign/Candidates/Detail.aspx?session=2009&id=1282258
1005700,2009,SENATE DISTRICTS,STATE SENATE 36,"HOLLINGSWORTH, DENNIS",/Campaign/Candidates/Detail.aspx?session=2009&id=1005700
1261353,2009,SENATE DISTRICTS,STATE SENATE 37,"EMMERSON, BILL",/Campaign/Candidates/Detail.aspx?session=2009&id=1261353
1005714,2009,SENATE DISTRICTS,STATE SENATE 38,"WYLAND, MARK B.",/Campaign/Candidates/Detail.aspx?session=2009&id=1005714
1005669,2009,SENATE DISTRICTS,STATE SENATE 39,"KEHOE, CHRISTINE",/Campaign/Candidates/Detail.aspx?session=2009&id=1005669
1004297,2009,SENATE DISTRICTS,STATE SENATE 40,"DUCHENY, DENISE MORENO",/Campaign/Candidates/Detail.aspx?session=2009&id=1004297
1005209,2009,ASSEMBLY DISTRICTS,ASSEMBLY 01,"CHESBRO, WESLEY",/Campaign/Candidates/Detail.aspx?session=2009&id=1005209
1299401,2009,ASSEMBLY DISTRICTS,ASSEMBLY 02,"NIELSEN, JIM",/Campaign/Candidates/Detail.aspx?session=2009&id=1299401
1292895,2009,ASSEMBLY DISTRICTS,ASSEMBLY 03,"LOGUE, DANIEL R.",/Campaign/Candidates/Detail.aspx?session=2009&id=1292895
1265444,2009,ASSEMBLY DISTRICTS,ASSEMBLY 04,"GAINES, EDWARD (TED) M.",/Campaign/Candidates/Detail.aspx?session=2009&id=1265444
1251659,2009,ASSEMBLY DISTRICTS,ASSEMBLY 05,"NIELLO, ROGER",/Campaign/Candidates/Detail.aspx?session=2009&id=1251659
1273044,2009,ASSEMBLY DISTRICTS,ASSEMBLY 06,"HUFFMAN, JARED",/Campaign/Candidates/Detail.aspx?session=2009&id=1273044
1227859,2009,ASSEMBLY DISTRICTS,ASSEMBLY 07,"EVANS, NOREEN M.",/Campaign/Candidates/Detail.aspx?session=2009&id=1227859
1295701,2009,ASSEMBLY DISTRICTS,ASSEMBLY 08,"YAMADA, MARIKO M.",/Campaign/Candidates/Detail.aspx?session=2009&id=1295701
1224542,2009,ASSEMBLY DISTRICTS,ASSEMBLY 09,"JONES, DAVE",/Campaign/Candidates/Detail.aspx?session=2009&id=1224542
1297647,2009,ASSEMBLY DISTRICTS,ASSEMBLY 10,"HUBER, ALYSON",/Campaign/Candidates/Detail.aspx?session=2009&id=1297647
1004711,2009,ASSEMBLY DISTRICTS,ASSEMBLY 11,"TORLAKSON, TOM",/Campaign/Candidates/Detail.aspx?session=2009&id=1004711
1261661,2009,ASSEMBLY DISTRICTS,ASSEMBLY 12,"MA, FIONA",/Campaign/Candidates/Detail.aspx?session=2009&id=1261661
1290517,2009,ASSEMBLY DISTRICTS,ASSEMBLY 13,"AMMIANO, TOM",/Campaign/Candidates/Detail.aspx?session=2009&id=1290517
1303644,2009,ASSEMBLY DISTRICTS,ASSEMBLY 14,"SKINNER, NANCY",/Campaign/Candidates/Detail.aspx?session=2009&id=1303644
1299400,2009,ASSEMBLY DISTRICTS,ASSEMBLY 15,"BUCHANAN, JOAN",/Campaign/Candidates/Detail.aspx?session=2009&id=1299400
1268691,2009,ASSEMBLY DISTRICTS,ASSEMBLY 16,"SWANSON, SANDRE",/Campaign/Candidates/Detail.aspx?session=2009&id=1268691
1273495,2009,ASSEMBLY DISTRICTS,ASSEMBLY 17,"GALGIANI, CATHLEEN A.",/Campaign/Candidates/Detail.aspx?session=2009&id=1273495
1266779,2009,ASSEMBLY DISTRICTS,ASSEMBLY 18,"HAYASHI, MARY",/Campaign/Candidates/Detail.aspx?session=2009&id=1266779
1290757,2009,ASSEMBLY DISTRICTS,ASSEMBLY 19,"HILL, JERRY A.",/Campaign/Candidates/Detail.aspx?session=2009&id=1290757
1253526,2009,ASSEMBLY DISTRICTS,ASSEMBLY 20,"TORRICO, ALBERTO",/Campaign/Candidates/Detail.aspx?session=2009&id=1253526
1252810,2009,ASSEMBLY DISTRICTS,ASSEMBLY 21,"RUSKIN, IRA",/Campaign/Candidates/Detail.aspx?session=2009&id=1252810
1296276,2009,ASSEMBLY DISTRICTS,ASSEMBLY 22,"FONG, PAUL",/Campaign/Candidates/Detail.aspx?session=2009&id=1296276
1253525,2009,ASSEMBLY DISTRICTS,ASSEMBLY 23,"COTO, JOE",/Campaign/Candidates/Detail.aspx?session=2009&id=1253525
1251768,2009,ASSEMBLY DISTRICTS,ASSEMBLY 24,"BEALL, JIM",/Campaign/Candidates/Detail.aspx?session=2009&id=1251768
1294245,2009,ASSEMBLY DISTRICTS,ASSEMBLY 25,"BERRYHILL, TOM",/Campaign/Candidates/Detail.aspx?session=2009&id=1294245
1291444,2009,ASSEMBLY DISTRICTS,ASSEMBLY 26,"BERRYHILL, WILLIAM R.",/Campaign/Candidates/Detail.aspx?session=2009&id=1291444
1297947,2009,ASSEMBLY DISTRICTS,ASSEMBLY 27,"MONNING, WILLIAM W.",/Campaign/Candidates/Detail.aspx?session=2009&id=1297947
1282323,2009,ASSEMBLY DISTRICTS,ASSEMBLY 28,"CABALLERO, ANNA",/Campaign/Candidates/Detail.aspx?session=2009&id=1282323
1255183,2009,ASSEMBLY DISTRICTS,ASSEMBLY 29,"VILLINES, MICHAEL N.",/Campaign/Candidates/Detail.aspx?session=2009&id=1255183
1283919,2009,ASSEMBLY DISTRICTS,ASSEMBLY 30,"GILMORE, DANNY D.",/Campaign/Candidates/Detail.aspx?session=2009&id=1283919
1250945,2009,ASSEMBLY DISTRICTS,ASSEMBLY 31,"ARAMBULA, JUAN",/Campaign/Candidates/Detail.aspx?session=2009&id=1250945
1284988,2009,ASSEMBLY DISTRICTS,ASSEMBLY 32,"FULLER, JEAN",/Campaign/Candidates/Detail.aspx?session=2009&id=1284988
1234847,2009,ASSEMBLY DISTRICTS,ASSEMBLY 33,"BLAKESLEE, SAM",/Campaign/Candidates/Detail.aspx?session=2009&id=1234847
1224866,2009,ASSEMBLY DISTRICTS,ASSEMBLY 34,"CONWAY, CONNIE",/Campaign/Candidates/Detail.aspx?session=2009&id=1224866
1237583,2009,ASSEMBLY DISTRICTS,ASSEMBLY 35,"NAVA, PEDRO I.",/Campaign/Candidates/Detail.aspx?session=2009&id=1237583
1295329,2009,ASSEMBLY DISTRICTS,ASSEMBLY 36,"KNIGHT, STEVE",/Campaign/Candidates/Detail.aspx?session=2009&id=1295329
1251045,2009,ASSEMBLY DISTRICTS,ASSEMBLY 37,"STRICKLAND, AUDRA",/Campaign/Candidates/Detail.aspx?session=2009&id=1251045
1277161,2009,ASSEMBLY DISTRICTS,ASSEMBLY 38,"SMYTH, CAMERON",/Campaign/Candidates/Detail.aspx?session=2009&id=1277161
1295035,2009,ASSEMBLY DISTRICTS,ASSEMBLY 39,"FUENTES, FELIPE",/Campaign/Candidates/Detail.aspx?session=2009&id=1295035
1295328,2009,ASSEMBLY DISTRICTS,ASSEMBLY 40,"BLUMENFIELD, BOB",/Campaign/Candidates/Detail.aspx?session=2009&id=1295328
1272017,2009,ASSEMBLY DISTRICTS,ASSEMBLY 41,"BROWNLEY, JULIA",/Campaign/Candidates/Detail.aspx?session=2009&id=1272017
1257933,2009,ASSEMBLY DISTRICTS,ASSEMBLY 42,"FEUER, MICHAEL NELSON",/Campaign/Candidates/Detail.aspx?session=2009&id=1257933
1005008,2009,ASSEMBLY DISTRICTS,ASSEMBLY 43,"GATTO, MIKE",/Campaign/Candidates/Detail.aspx?session=2009&id=1005008
1267043,2009,ASSEMBLY DISTRICTS,ASSEMBLY 44,"PORTANTINO, ANTHONY",/Campaign/Candidates/Detail.aspx?session=2009&id=1267043
1263266,2009,ASSEMBLY DISTRICTS,ASSEMBLY 45,"DE LEON, KEVIN",/Campaign/Candidates/Detail.aspx?session=2009&id=1263266
1304250,2009,ASSEMBLY DISTRICTS,ASSEMBLY 46,"PEREZ, JOHN A.",/Campaign/Candidates/Detail.aspx?session=2009&id=1304250
1259008,2009,ASSEMBLY DISTRICTS,ASSEMBLY 47,"BASS, KAREN",/Campaign/Candidates/Detail.aspx?session=2009&id=1259008
1277329,2009,ASSEMBLY DISTRICTS,ASSEMBLY 48,"DAVIS, MIKE",/Campaign/Candidates/Detail.aspx?session=2009&id=1277329
1275685,2009,ASSEMBLY DISTRICTS,ASSEMBLY 49,"ENG, MICHAEL",/Campaign/Candidates/Detail.aspx?session=2009&id=1275685
1253966,2009,ASSEMBLY DISTRICTS,ASSEMBLY 50,"DE LA TORRE, HECTOR",/Campaign/Candidates/Detail.aspx?session=2009&id=1253966
1005748,2009,ASSEMBLY DISTRICTS,ASSEMBLY 51,"PRICE, CURREN D.",/Campaign/Candidates/Detail.aspx?session=2009&id=1005748
1276161,2009,ASSEMBLY DISTRICTS,ASSEMBLY 52,"HALL, ISADORE",/Campaign/Candidates/Detail.aspx?session=2009&id=1276161
1277958,2009,ASSEMBLY DISTRICTS,ASSEMBLY 53,"LIEU, TED",/Campaign/Candidates/Detail.aspx?session=2009&id=1277958
1297235,2009,ASSEMBLY DISTRICTS,ASSEMBLY 54,"LOWENTHAL, BONNIE",/Campaign/Candidates/Detail.aspx?session=2009&id=1297235
1265441,2009,ASSEMBLY DISTRICTS,ASSEMBLY 55,"FURUTANI, WARREN",/Campaign/Candidates/Detail.aspx?session=2009&id=1265441
1238223,2009,ASSEMBLY DISTRICTS,ASSEMBLY 56,"MENDOZA, TONY",/Campaign/Candidates/Detail.aspx?session=2009&id=1238223
1266775,2009,ASSEMBLY DISTRICTS,ASSEMBLY 57,"HERNANDEZ, EDWARD P.",/Campaign/Candidates/Detail.aspx?session=2009&id=1266775
1001590,2009,ASSEMBLY DISTRICTS,ASSEMBLY 58,"CALDERON, CHARLES M.",/Campaign/Candidates/Detail.aspx?session=2009&id=1001590
1273674,2009,ASSEMBLY DISTRICTS,ASSEMBLY 59,"ADAMS, ANTHONY",/Campaign/Candidates/Detail.aspx?session=2009&id=1273674
1297723,2009,ASSEMBLY DISTRICTS,ASSEMBLY 60,"HAGMAN, CURT",/Campaign/Candidates/Detail.aspx?session=2009&id=1297723
1226719,2009,ASSEMBLY DISTRICTS,ASSEMBLY 61,"TORRES, NORMA",/Campaign/Candidates/Detail.aspx?session=2009&id=1226719
1281998,2009,ASSEMBLY DISTRICTS,ASSEMBLY 62,"CARTER, WILMER AMINA",/Campaign/Candidates/Detail.aspx?session=2009&id=1281998
1261353,2009,ASSEMBLY DISTRICTS,ASSEMBLY 63,"EMMERSON, BILL",/Campaign/Candidates/Detail.aspx?session=2009&id=1261353
1301731,2009,ASSEMBLY DISTRICTS,ASSEMBLY 64,"NESTANDE, BRIAN",/Campaign/Candidates/Detail.aspx?session=2009&id=1301731
1277238,2009,ASSEMBLY DISTRICTS,ASSEMBLY 65,"COOK, PAUL J.",/Campaign/Candidates/Detail.aspx?session=2009&id=1277238
1274283,2009,ASSEMBLY DISTRICTS,ASSEMBLY 66,"JEFFRIES, KEVIN D.",/Campaign/Candidates/Detail.aspx?session=2009&id=1274283
1241308,2009,ASSEMBLY DISTRICTS,ASSEMBLY 67,"SILVA, JAMES W.",/Campaign/Candidates/Detail.aspx?session=2009&id=1241308
1228283,2009,ASSEMBLY DISTRICTS,ASSEMBLY 68,"TRAN, VAN",/Campaign/Candidates/Detail.aspx?session=2009&id=1228283
1279123,2009,ASSEMBLY DISTRICTS,ASSEMBLY 69,"SOLORIO, JOSE",/Campaign/Candidates/Detail.aspx?session=2009&id=1279123
1254089,2009,ASSEMBLY DISTRICTS,ASSEMBLY 70,"DE VORE, CHARLES S.",/Campaign/Candidates/Detail.aspx?session=2009&id=1254089
1224578,2009,ASSEMBLY DISTRICTS,ASSEMBLY 71,"MILLER, JEFF",/Campaign/Candidates/Detail.aspx?session=2009&id=1224578
1005701,2009,ASSEMBLY DISTRICTS,ASSEMBLY 72,"NORBY, CHRIS",/Campaign/Candidates/Detail.aspx?session=2009&id=1005701
1281241,2009,ASSEMBLY DISTRICTS,ASSEMBLY 73,"HARKEY, DIANE",/Campaign/Candidates/Detail.aspx?session=2009&id=1281241
1274189,2009,ASSEMBLY DISTRICTS,ASSEMBLY 74,"GARRICK, MARTIN W.",/Campaign/Candidates/Detail.aspx?session=2009&id=1274189
1281232,2009,ASSEMBLY DISTRICTS,ASSEMBLY 75,"FLETCHER, NATHAN B.",/Campaign/Candidates/Detail.aspx?session=2009&id=1281232
1252223,2009,ASSEMBLY DISTRICTS,ASSEMBLY 76,"SALDANA, LORI",/Campaign/Candidates/Detail.aspx?session=2009&id=1252223
1004048,2009,ASSEMBLY DISTRICTS,ASSEMBLY 77,"ANDERSON, JOEL C.",/Campaign/Candidates/Detail.aspx?session=2009&id=1004048
1294014,2009,ASSEMBLY DISTRICTS,ASSEMBLY 78,"BLOCK, MARTY J.",/Campaign/Candidates/Detail.aspx?session=2009&id=1294014
1276162,2009,ASSEMBLY DISTRICTS,ASSEMBLY 79,"SALAS, MARY H.",/Campaign/Candidates/Detail.aspx?session=2009&id=1276162
1304928,2009,ASSEMBLY DISTRICTS,ASSEMBLY 80,"PEREZ, V. MANUEL",/Campaign/Candidates/Detail.aspx?session=2009&id=1304928
1256983,2007,STATEWIDE OFFICES,GOVERNOR,"SCHWARZENEGGER, ARNOLD",/Campaign/Candidates/Detail.aspx?session=2007&id=1256983
1000842,2007,STATEWIDE OFFICES,LIEUTENANT GOVERNOR,"GARAMENDI, JOHN",/Campaign/Candidates/Detail.aspx?session=2007&id=1000842
1003952,2007,STATEWIDE OFFICES,SECRETARY OF STATE,"BOWEN, DEBRA",/Campaign/Candidates/Detail.aspx?session=2007&id=1003952
1005192,2007,STATEWIDE OFFICES,CONTROLLER,"CHIANG, JOHN",/Campaign/Candidates/Detail.aspx?session=2007&id=1005192
1000654,2007,STATEWIDE OFFICES,TREASURER,"LOCKYER, BILL",/Campaign/Candidates/Detail.aspx?session=2007&id=1000654
1265530,2007,STATEWIDE OFFICES,ATTORNEY GENERAL,"BROWN, EDMUND G. (JERRY)",/Campaign/Candidates/Detail.aspx?session=2007&id=1265530
1001286,2007,STATEWIDE OFFICES,SUPERINTENDENT OF PUBLIC INSTRUCTION,"O'CONNELL, JACK",/Campaign/Candidates/Detail.aspx?session=2007&id=1001286
1256885,2007,STATEWIDE OFFICES,INSURANCE COMMISSIONER,"POIZNER, STEVE",/Campaign/Candidates/Detail.aspx?session=2007&id=1256885
1273041,2007,BOARD OF EQUALIZATION,MEMBER BOARD OF EQUALIZATION 01,"YEE, BETTY T.",/Campaign/Candidates/Detail.aspx?session=2007&id=1273041
1000000,2007,BOARD OF EQUALIZATION,MEMBER BOARD OF EQUALIZATION 02,"LEONARD, BILL",/Campaign/Candidates/Detail.aspx?session=2007&id=1000000
1257034,2007,BOARD OF EQUALIZATION,MEMBER BOARD OF EQUALIZATION 03,"STEEL, MICHELLE",/Campaign/Candidates/Detail.aspx?session=2007&id=1257034
1004242,2007,BOARD OF EQUALIZATION,MEMBER BOARD OF EQUALIZATION 04,"CHU, JUDY",/Campaign/Candidates/Detail.aspx?session=2007&id=1004242
1004452,2007,SENATE DISTRICTS,STATE SENATE 01,"COX, DAVE",/Campaign/Candidates/Detail.aspx?session=2007&id=1004452
1005196,2007,SENATE DISTRICTS,STATE SENATE 02,"WIGGINS, PATRICIA ANN",/Campaign/Candidates/Detail.aspx?session=2007&id=1005196
1005175,2007,SENATE DISTRICTS,STATE SENATE 03,"MIGDEN, CAROLE",/Campaign/Candidates/Detail.aspx?session=2007&id=1005175
1003707,2007,SENATE DISTRICTS,STATE SENATE 04,"AANESTAD, SAMUEL M.",/Campaign/Candidates/Detail.aspx?session=2007&id=1003707
1003830,2007,SENATE DISTRICTS,STATE SENATE 05,"MACHADO, MICHAEL J.",/Campaign/Candidates/Detail.aspx?session=2007&id=1003830
1005223,2007,SENATE DISTRICTS,STATE SENATE 06,"STEINBERG, DARRELL",/Campaign/Candidates/Detail.aspx?session=2007&id=1005223
1004711,2007,SENATE DISTRICTS,STATE SENATE 07,"TORLAKSON, TOM",/Campaign/Candidates/Detail.aspx?session=2007&id=1004711
1226856,2007,SENATE DISTRICTS,STATE SENATE 08,"YEE, LELAND Y.",/Campaign/Candidates/Detail.aspx?session=2007&id=1226856
1005184,2007,SENATE DISTRICTS,STATE SENATE 09,"PERATA, DON",/Campaign/Candidates/Detail.aspx?session=2007&id=1005184
1005551,2007,SENATE DISTRICTS,STATE SENATE 10,"CORBETT, ELLEN",/Campaign/Candidates/Detail.aspx?session=2007&id=1005551
1004819,2007,SENATE DISTRICTS,STATE SENATE 11,"SIMITIAN, S. JOSEPH",/Campaign/Candidates/Detail.aspx?session=2007&id=1004819
1005706,2007,SENATE DISTRICTS,STATE SENATE 12,"DENHAM, JEFF",/Campaign/Candidates/Detail.aspx?session=2007&id=1005706
1004827,2007,SENATE DISTRICTS,STATE SENATE 13,"ALQUIST, ELAINE",/Campaign/Candidates/Detail.aspx?session=2007&id=1004827
1005678,2007,SENATE DISTRICTS,STATE SENATE 14,"COGDILL, DAVID E.",/Campaign/Candidates/Detail.aspx?session=2007&id=1005678
1005389,2007,SENATE DISTRICTS,STATE SENATE 15,"MALDONADO, ABEL",/Campaign/Candidates/Detail.aspx?session=2007&id=1005389
1005244,2007,SENATE DISTRICTS,STATE SENATE 16,"FLOREZ, DEAN",/Campaign/Candidates/Detail.aspx?session=2007&id=1005244
1005399,2007,SENATE DISTRICTS,STATE SENATE 17,"RUNNER, GEORGE C.",/Campaign/Candidates/Detail.aspx?session=2007&id=1005399
1004828,2007,SENATE DISTRICTS,STATE SENATE 18,"ASHBURN, ROY",/Campaign/Candidates/Detail.aspx?session=2007&id=1004828
1001573,2007,SENATE DISTRICTS,STATE SENATE 19,"MC CLINTOCK, THOMAS",/Campaign/Candidates/Detail.aspx?session=2007&id=1001573
1278243,2007,SENATE DISTRICTS,STATE SENATE 20,"PADILLA, ALEX",/Campaign/Candidates/Detail.aspx?session=2007&id=1278243
1004873,2007,SENATE DISTRICTS,STATE SENATE 21,"SCOTT, JACK",/Campaign/Candidates/Detail.aspx?session=2007&id=1004873
1005224,2007,SENATE DISTRICTS,STATE SENATE 22,"CEDILLO, GILBERT",/Campaign/Candidates/Detail.aspx?session=2007&id=1005224
1004301,2007,SENATE DISTRICTS,STATE SENATE 23,"KUEHL, SHEILA J.",/Campaign/Candidates/Detail.aspx?session=2007&id=1004301
1005525,2007,SENATE DISTRICTS,STATE SENATE 24,"ROMERO, GLORIA",/Campaign/Candidates/Detail.aspx?session=2007&id=1005525
1004240,2007,SENATE DISTRICTS,STATE SENATE 25,"VINCENT, EDWARD",/Campaign/Candidates/Detail.aspx?session=2007&id=1004240
1240873,2007,SENATE DISTRICTS,STATE SENATE 26,"RIDLEY-THOMAS, MARK",/Campaign/Candidates/Detail.aspx?session=2007&id=1240873
1005392,2007,SENATE DISTRICTS,STATE SENATE 27,"LOWENTHAL, ALAN",/Campaign/Candidates/Detail.aspx?session=2007&id=1005392
1277958,2007,SENATE DISTRICTS,STATE SENATE 28,"LIEU, TED",/Campaign/Candidates/Detail.aspx?session=2007&id=1277958
1004700,2007,SENATE DISTRICTS,STATE SENATE 29,"MARGETT, ROBERT",/Campaign/Candidates/Detail.aspx?session=2007&id=1004700
1233959,2007,SENATE DISTRICTS,STATE SENATE 31,"DUTTON, BOB",/Campaign/Candidates/Detail.aspx?session=2007&id=1233959
1005234,2007,SENATE DISTRICTS,STATE SENATE 32,"MC LEOD, GLORIA NEGRETE",/Campaign/Candidates/Detail.aspx?session=2007&id=1005234
1004825,2007,SENATE DISTRICTS,STATE SENATE 33,"ACKERMAN, RICHARD",/Campaign/Candidates/Detail.aspx?session=2007&id=1004825
1004849,2007,SENATE DISTRICTS,STATE SENATE 34,"CORREA, LOU",/Campaign/Candidates/Detail.aspx?session=2007&id=1004849
1282258,2007,SENATE DISTRICTS,STATE SENATE 35,"HARMAN, TOM",/Campaign/Candidates/Detail.aspx?session=2007&id=1282258
1005700,2007,SENATE DISTRICTS,STATE SENATE 36,"HOLLINGSWORTH, DENNIS",/Campaign/Candidates/Detail.aspx?session=2007&id=1005700
1004831,2007,SENATE DISTRICTS,STATE SENATE 37,"BATTIN JR., JAMES F.",/Campaign/Candidates/Detail.aspx?session=2007&id=1004831
1005714,2007,SENATE DISTRICTS,STATE SENATE 38,"WYLAND, MARK B.",/Campaign/Candidates/Detail.aspx?session=2007&id=1005714
1005669,2007,SENATE DISTRICTS,STATE SENATE 39,"KEHOE, CHRISTINE",/Campaign/Candidates/Detail.aspx?session=2007&id=1005669
1004297,2007,SENATE DISTRICTS,STATE SENATE 40,"DUCHENY, DENISE MORENO",/Campaign/Candidates/Detail.aspx?session=2007&id=1004297
1233578,2007,ASSEMBLY DISTRICTS,ASSEMBLY 01,"BERG, PATTY",/Campaign/Candidates/Detail.aspx?session=2007&id=1233578
1239935,2007,ASSEMBLY DISTRICTS,ASSEMBLY 02,"LA MALFA, DOUG",/Campaign/Candidates/Detail.aspx?session=2007&id=1239935
1239063,2007,ASSEMBLY DISTRICTS,ASSEMBLY 03,"KEENE, RICHARD J.",/Campaign/Candidates/Detail.aspx?session=2007&id=1239063
1265444,2007,ASSEMBLY DISTRICTS,ASSEMBLY 04,"GAINES, EDWARD T",/Campaign/Candidates/Detail.aspx?session=2007&id=1265444
1251659,2007,ASSEMBLY DISTRICTS,ASSEMBLY 05,"NIELLO, ROGER",/Campaign/Candidates/Detail.aspx?session=2007&id=1251659
1273044,2007,ASSEMBLY DISTRICTS,ASSEMBLY 06,"HUFFMAN, JARED",/Campaign/Candidates/Detail.aspx?session=2007&id=1273044
1227859,2007,ASSEMBLY DISTRICTS,ASSEMBLY 07,"EVANS, NOREEN M.",/Campaign/Candidates/Detail.aspx?session=2007&id=1227859
1235630,2007,ASSEMBLY DISTRICTS,ASSEMBLY 08,"WOLK, LOIS",/Campaign/Candidates/Detail.aspx?session=2007&id=1235630
1224542,2007,ASSEMBLY DISTRICTS,ASSEMBLY 09,"JONES, DAVE",/Campaign/Candidates/Detail.aspx?session=2007&id=1224542
1005260,2007,ASSEMBLY DISTRICTS,ASSEMBLY 10,"NAKANISHI, ALAN S.",/Campaign/Candidates/Detail.aspx?session=2007&id=1005260
1236046,2007,ASSEMBLY DISTRICTS,ASSEMBLY 11,"DE SAULNIER, MARK",/Campaign/Candidates/Detail.aspx?session=2007&id=1236046
1261661,2007,ASSEMBLY DISTRICTS,ASSEMBLY 12,"MA, FIONA",/Campaign/Candidates/Detail.aspx?session=2007&id=1261661
1226645,2007,ASSEMBLY DISTRICTS,ASSEMBLY 13,"LENO, MARK",/Campaign/Candidates/Detail.aspx?session=2007&id=1226645
1238901,2007,ASSEMBLY DISTRICTS,ASSEMBLY 14,"HANCOCK, LONI",/Campaign/Candidates/Detail.aspx?session=2007&id=1238901
1226434,2007,ASSEMBLY DISTRICTS,ASSEMBLY 15,"HOUSTON, GUY",/Campaign/Candidates/Detail.aspx?session=2007&id=1226434
1268691,2007,ASSEMBLY DISTRICTS,ASSEMBLY 16,"SWANSON, SANDRE",/Campaign/Candidates/Detail.aspx?session=2007&id=1268691
1273495,2007,ASSEMBLY DISTRICTS,ASSEMBLY 17,"GALGIANI, CATHLEEN",/Campaign/Candidates/Detail.aspx?session=2007&id=1273495
1266779,2007,ASSEMBLY DISTRICTS,ASSEMBLY 18,"HAYASHI, MARY",/Campaign/Candidates/Detail.aspx?session=2007&id=1266779
1239028,2007,ASSEMBLY DISTRICTS,ASSEMBLY 19,"MULLIN, GENE R.",/Campaign/Candidates/Detail.aspx?session=2007&id=1239028
1253526,2007,ASSEMBLY DISTRICTS,ASSEMBLY 20,"TORRICO, ALBERTO",/Campaign/Candidates/Detail.aspx?session=2007&id=1253526
1252810,2007,ASSEMBLY DISTRICTS,ASSEMBLY 21,"RUSKIN, IRA",/Campaign/Candidates/Detail.aspx?session=2007&id=1252810
1231723,2007,ASSEMBLY DISTRICTS,ASSEMBLY 22,"LIEBER, SALLY",/Campaign/Candidates/Detail.aspx?session=2007&id=1231723
1253525,2007,ASSEMBLY DISTRICTS,ASSEMBLY 23,"COTO, JOE",/Campaign/Candidates/Detail.aspx?session=2007&id=1253525
1251768,2007,ASSEMBLY DISTRICTS,ASSEMBLY 24,"BEALL, JIM",/Campaign/Candidates/Detail.aspx?session=2007&id=1251768
1294245,2007,ASSEMBLY DISTRICTS,ASSEMBLY 25,"BERRYHILL, THOMAS",/Campaign/Candidates/Detail.aspx?session=2007&id=1294245
1005692,2007,ASSEMBLY DISTRICTS,ASSEMBLY 26,"AGHAZARIAN, GREG",/Campaign/Candidates/Detail.aspx?session=2007&id=1005692
1226901,2007,ASSEMBLY DISTRICTS,ASSEMBLY 27,"LAIRD, JOHN S.",/Campaign/Candidates/Detail.aspx?session=2007&id=1226901
1282323,2007,ASSEMBLY DISTRICTS,ASSEMBLY 28,"CABALLERO, ANNA",/Campaign/Candidates/Detail.aspx?session=2007&id=1282323
1255183,2007,ASSEMBLY DISTRICTS,ASSEMBLY 29,"VILLINES, MICHAEL N.",/Campaign/Candidates/Detail.aspx?session=2007&id=1255183
1234191,2007,ASSEMBLY DISTRICTS,ASSEMBLY 30,"PARRA, NICOLE",/Campaign/Candidates/Detail.aspx?session=2007&id=1234191
1250945,2007,ASSEMBLY DISTRICTS,ASSEMBLY 31,"ARAMBULA, JUAN",/Campaign/Candidates/Detail.aspx?session=2007&id=1250945
1284988,2007,ASSEMBLY DISTRICTS,ASSEMBLY 32,"FULLER, JEAN",/Campaign/Candidates/Detail.aspx?session=2007&id=1284988
1234847,2007,ASSEMBLY DISTRICTS,ASSEMBLY 33,"BLAKESLEE, SAM",/Campaign/Candidates/Detail.aspx?session=2007&id=1234847
